Gene stable ID	Gene name	Human gene stable ID	Human gene name	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human orthology confidence [0 low, 1 high]
YGL153W		ENSG00000142655	PEX14	19.3548	17.5066	0
YDR545W	YRF1-1	ENSG00000108771	DHX58	7.34967	19.469	0
YDR545W	YRF1-1	ENSG00000107201	DDX58	7.5167	14.5946	0
YDR545W	YRF1-1	ENSG00000115267	IFIH1	8.63029	15.122	0
YDL112W		ENSG00000059588	TARBP1	18.1059	16.0395	0
YNR015W	SMM1	ENSG00000167264	DUS2	34.6354	26.9777	1
YKL086W		ENSG00000271303	SRXN1	32.2835	29.927	1
YLR200W	YKE2	ENSG00000204220	PFDN6	45.614	40.3101	1
YGR085C	RPL11B	ENSG00000142676	RPL11	68.9655	67.4157	0
YLR427W		ENSG00000022840	RNF10	22.3881	18.3824	0
YGL240W	DOC1	ENSG00000164162	ANAPC10	22.4	30.2703	0
YGL240W	DOC1	ENSG00000285713	AC098588.1	14.4	30.2521	0
YKL024C	URA6	ENSG00000162368	CMPK1	45.5882	40.7895	1
YDL142C	CRD1	ENSG00000088766	CRLS1	24.3816	22.9236	0
YPR033C	HTS1	ENSG00000112855	HARS2	40.4762	43.1641	1
YPR033C	HTS1	ENSG00000170445	HARS	47.0696	50.4912	1
YDR316W		ENSG00000185432	METTL7A	11.6773	22.541	0
YDR316W		ENSG00000170439	METTL7B	10.6157	20.4918	0
YCL004W	PGS1	ENSG00000087157	PGS1	29.7505	27.8777	1
YIL071C	PCI8	ENSG00000169727	GPS1	15.3153	12.9032	0
YPR100W		ENSG00000055950	MRPL43	23.5714	14.0426	0
YDR246W		ENSG00000196655	TRAPPC4	30.137	30.137	1
YIL064W		ENSG00000258539	AC068896.1	28.0156	35.8209	1
YIL064W		ENSG00000203791	EEF1AKMT2	29.1829	25.7732	1
YBL106C	SRO77	ENSG00000073350	LLGL2	17.1287	16.9608	0
YBL106C	SRO77	ENSG00000131899	LLGL1	17.8218	16.9173	0
YBL106C	SRO77	ENSG00000145087	STXBP5L	18.7129	15.9359	0
YBL106C	SRO77	ENSG00000164506	STXBP5	17.9208	15.7255	0
YPL162C		ENSG00000243696	AC006254.1	5.86081	16.6667	0
YPL162C		ENSG00000272573	MUSTN1	6.95971	23.1707	0
YPL162C		ENSG00000248592	TMEM110-MUSTN1	25.2747	18.5484	0
YPL162C		ENSG00000213533	STIMATE	25.2747	23.4694	0
YOR004W		ENSG00000147679	UTP23	29.9213	30.5221	1
YPR004C		ENSG00000140374	ETFA	44.4767	45.9459	1
YJR119C	JHD2	ENSG00000186280	KDM4D	11.4011	15.87	0
YJR119C	JHD2	ENSG00000255855	KDM4F	11.8132	13.4796	0
YJR119C	JHD2	ENSG00000235268	KDM4E	11.6758	16.7984	0
YJR119C	JHD2	ENSG00000073614	KDM5A	27.7473	11.9527	0
YJR119C	JHD2	ENSG00000066135	KDM4A	13.0495	8.92857	0
YJR119C	JHD2	ENSG00000284989	AL451062.3	7.14286	24.0741	0
YJR119C	JHD2	ENSG00000117139	KDM5B	29.9451	13.7975	0
YJR119C	JHD2	ENSG00000126012	KDM5C	29.9451	13.9744	0
YJR119C	JHD2	ENSG00000012817	KDM5D	28.9835	13.7102	0
YJR119C	JHD2	ENSG00000127663	KDM4B	13.0495	8.66788	0
YAR003W	SWD1	ENSG00000117222	RBBP5	29.8122	23.6059	0
YPR157W		ENSG00000185246	PRPF39	2.78373	1.9432	0
YNL041C	COG6	ENSG00000133103	COG6	14.5411	18.5693	0
YDR343C		ENSG00000109667	SLC2A9	23.8596	25.1852	0
YDR343C		ENSG00000197241	SLC2A7	23.3333	25.9766	0
YDR343C		ENSG00000059804	SLC2A3	24.0351	27.621	0
YDR343C		ENSG00000173262	SLC2A14	23.8596	25.4206	0
YDR343C		ENSG00000163581	SLC2A2	23.3333	25.3817	0
YDR343C		ENSG00000142583	SLC2A5	25.4386	28.9421	0
YDR343C		ENSG00000117394	SLC2A1	24.2105	28.0488	0
YDR343C		ENSG00000146411	SLC2A12	21.0526	19.4489	0
YDR343C		ENSG00000181856	SLC2A4	23.8596	26.7191	0
YDR343C		ENSG00000133460	SLC2A11	16.4912	17.5701	0
YDR343C		ENSG00000251357	AP000350.4	7.19298	19.6172	0
YDR343C		ENSG00000197496	SLC2A10	17.0175	17.9298	0
YDR343C		ENSG00000160326	SLC2A6	19.6491	22.0907	0
YDR343C		ENSG00000136856	SLC2A8	21.0526	25.1572	0
YIL128W	MET18	ENSG00000155229	MMS19	22.8682	22.9126	0
YDR264C		ENSG00000198483	ANKRD35	11.7801	8.99101	0
YDR264C		ENSG00000186908	ZDHHC17	22.2513	26.8987	0
YDR264C		ENSG00000177054	ZDHHC13	21.0733	25.8842	0
YNR020C		ENSG00000166896	ATP23	25.9259	28.4553	1
YHR135C	YCK1	ENSG00000105053	VRK3	13.3829	15.1899	0
YHR135C	YCK1	ENSG00000146216	TTBK1	17.658	7.19152	0
YHR135C	YCK1	ENSG00000133275	CSNK1G2	34.9442	45.3012	0
YHR135C	YCK1	ENSG00000028116	VRK2	15.9851	16.9291	0
YHR135C	YCK1	ENSG00000100749	VRK1	15.4275	20.9596	0
YHR135C	YCK1	ENSG00000113712	CSNK1A1	29.9256	44.1096	0
YHR135C	YCK1	ENSG00000169118	CSNK1G1	35.316	40	0
YHR135C	YCK1	ENSG00000128881	TTBK2	18.4015	7.9582	0
YHR135C	YCK1	ENSG00000151292	CSNK1G3	35.8736	42.4176	0
YHR135C	YCK1	ENSG00000141551	CSNK1D	29.9256	37.7049	0
YHR135C	YCK1	ENSG00000283900	TPTEP2-CSNK1E	29.368	37.9808	0
YHR135C	YCK1	ENSG00000213923	CSNK1E	29.368	37.9808	0
YHR135C	YCK1	ENSG00000180138	CSNK1A1L	28.9963	46.2908	0
YJL011C	RPC17	ENSG00000241258	CRCP	27.9503	30.4054	1
YAL038W	CDC19	ENSG00000143627	PKLR	49	42.6829	1
YAL038W	CDC19	ENSG00000067225	PKM	48.8	45.951	1
YER141W		ENSG00000285932	AL133353.2	12.3457	32.4324	0
YER141W		ENSG00000014919	COX15	32.9218	39.0244	1
YEL004W		ENSG00000205060	SLC35B4	23.3918	24.1692	0
YDL214C		ENSG00000206203	TSSK2	11.4449	22.3464	0
YDL214C		ENSG00000074590	NUAK1	12.5894	13.3132	0
YDL214C		ENSG00000177453	NIM1K	12.1602	19.4954	0
YDL214C		ENSG00000174672	BRSK2	11.3019	10.3133	0
YDL214C		ENSG00000163545	NUAK2	12.4464	12.9464	0
YDL214C		ENSG00000132356	PRKAA1	11.8741	14.4599	0
YDL214C		ENSG00000170145	SIK2	11.588	8.7473	0
YDL214C		ENSG00000163788	SNRK	10.7296	9.80392	0
YDL214C		ENSG00000162526	TSSK3	9.87124	25.7463	0
YDL214C		ENSG00000162409	PRKAA2	11.731	14.8551	0
YDL214C		ENSG00000142149	HUNK	13.0186	12.7451	0
YDL214C		ENSG00000139908	TSSK4	10.4435	21.5976	0
YDL214C		ENSG00000275993	SIK1B	12.4464	11.1111	0
YDL214C		ENSG00000142178	SIK1	12.4464	11.1111	0
YDL214C		ENSG00000212122	TSSK1B	11.731	22.3433	0
YDL214C		ENSG00000178093	TSSK6	11.0157	28.2051	0
YDL214C		ENSG00000160584	SIK3	12.7325	6.73732	0
YDL214C		ENSG00000160469	BRSK1	11.8741	10.6684	0
YFL050C		ENSG00000126953	TIMM8A	3.37995	29.8969	0
YFL050C		ENSG00000150779	TIMM8B	2.21445	19.3878	0
YKR074W		ENSG00000186132	C2orf76	30.3226	37.3016	1
YOL011W		ENSG00000168907	PLA2G4F	17.3469	14.0165	0
YOL011W		ENSG00000105499	PLA2G4C	13.5569	16.8784	0
YOL011W		ENSG00000159337	PLA2G4D	15.5977	13.0807	0
YOL011W		ENSG00000188089	PLA2G4E	17.7843	14.0553	0
YOL011W		ENSG00000116711	PLA2G4A	14.4315	13.2176	0
YOL011W		ENSG00000243708	PLA2G4B	16.4723	14.4686	0
YOL011W		ENSG00000168970	JMJD7-PLA2G4B	16.4723	11.166	0
YMR079W	SEC14	ENSG00000100003	SEC14L2	19.0789	14.3921	0
YMR079W	SEC14	ENSG00000249590	AC004832.3	9.21053	8.28402	0
YMR079W	SEC14	ENSG00000129657	SEC14L1	20.3947	8.62309	0
YMR079W	SEC14	ENSG00000214491	SEC14L6	18.4211	14.1058	0
YMR079W	SEC14	ENSG00000133488	SEC14L4	19.7368	14.7783	0
YMR079W	SEC14	ENSG00000103184	SEC14L5	18.4211	8.04598	0
YMR079W	SEC14	ENSG00000137561	TTPA	24.6711	26.9784	0
YMR079W	SEC14	ENSG00000100012	SEC14L3	19.4079	14.75	0
YAL042W	ERV46	ENSG00000125991	ERGIC3	37.3494	39.9485	1
YDL119C		ENSG00000144659	SLC25A38	29.9674	30.2632	1
YJL216C		ENSG00000138079	SLC3A1	23.0637	19.562	0
YJL216C		ENSG00000240038	AMY2B	10.327	11.7417	0
YJL216C		ENSG00000237763	AMY1A	10.327	11.7417	0
YJL216C		ENSG00000174876	AMY1B	10.327	11.7417	0
YJL216C		ENSG00000187733	AMY1C	10.327	11.7417	0
YJL216C		ENSG00000243480	AMY2A	10.4991	11.9374	0
YJL216C		ENSG00000168003	SLC3A2	13.9415	12.8368	0
YNR013C		ENSG00000164707	SLC13A4	12.0805	17.2524	0
YNR013C		ENSG00000158296	SLC13A3	11.8568	17.608	0
YNR013C		ENSG00000104044	OCA2	6.59955	7.04057	0
YNR013C		ENSG00000007216	SLC13A2	11.9687	16.6927	0
YNR013C		ENSG00000081800	SLC13A1	12.4161	18.6555	0
YNR013C		ENSG00000141485	SLC13A5	13.4228	21.1268	0
YKL041W	VPS24	ENSG00000249884	RNF103-CHMP3	25.8929	23.1076	0
YKL041W	VPS24	ENSG00000115561	CHMP3	26.3393	26.5766	1
YOR119C	RIO1	ENSG00000124784	RIOK1	37.1901	31.6901	1
YIL110W	HPM1	ENSG00000171806	METTL18	23.6074	23.9247	0
YKL100C		ENSG00000101294	HM13	17.7172	24.4131	0
YER043C		ENSG00000101444	AHCY	70.1559	72.9167	1
YER043C		ENSG00000168710	AHCYL1	48.3296	40.9434	1
YER043C		ENSG00000158467	AHCYL2	47.8842	35.1882	1
YNL055C	POR1	ENSG00000078668	VDAC3	27.5618	27.4648	1
YNL055C	POR1	ENSG00000165637	VDAC2	25.0883	22.9773	0
YNL055C	POR1	ENSG00000213585	VDAC1	24.3816	24.3816	0
YBR169C		ENSG00000204390	HSPA1L	22.3665	24.181	0
YBR169C		ENSG00000109971	HSPA8	22.7994	24.4582	0
YBR169C		ENSG00000173110	HSPA6	21.2121	22.8616	0
YBR169C		ENSG00000170606	HSPA4	38.6724	31.9048	0
YBR169C		ENSG00000164070	HSPA4L	36.6522	30.2741	0
YBR169C		ENSG00000204388	HSPA1B	22.3665	24.181	0
YBR169C		ENSG00000204389	HSPA1A	22.3665	24.181	0
YBR169C		ENSG00000120694	HSPH1	37.2294	30	0
YNL213C		ENSG00000182768	NGRN	20.5607	15.1203	0
YMR167W	MLH1	ENSG00000076242	MLH1	36.1508	36.7725	1
YDR294C	DPL1	ENSG00000166224	SGPL1	34.635	35.9155	1
YPL097W		ENSG00000139131	YARS2	30.8943	31.8658	1
YDR180W		ENSG00000164190	NIPBL	20.5626	10.9486	0
YPL263C		ENSG00000104731	KLHDC4	23.6559	29.6154	0
YDR448W	ADA2	ENSG00000173011	TADA2B	23.0415	23.8095	0
YOR251C		ENSG00000128311	TST	30.2632	30.9764	1
YOR251C		ENSG00000128309	MPST	32.8947	31.5457	1
YLR077W	FMP25	ENSG00000180198	RCC1	12.3499	15.9292	0
YLR077W	FMP25	ENSG00000103657	HERC1	17.1527	2.05719	0
YLR077W	FMP25	ENSG00000166965	RCCD1	10.6346	16.4894	0
YLR077W	FMP25	ENSG00000156313	RPGR	16.6381	8.42014	0
YLR077W	FMP25	ENSG00000003393	ALS2	15.0943	5.3108	0
YLR077W	FMP25	ENSG00000129158	SERGEF	13.3791	17.0306	0
YLR077W	FMP25	ENSG00000136161	RCBTB2	13.8937	14.5683	0
YLR077W	FMP25	ENSG00000136144	RCBTB1	13.2075	14.5009	0
YBR117C		ENSG00000151005	TKTL2	21.1454	23.0032	0
YBR117C		ENSG00000083123	BCKDHB	8.51689	14.7959	0
YBR117C		ENSG00000007350	TKTL1	18.0617	20.6376	0
YBR117C		ENSG00000163931	TKT	23.4949	25.3566	0
YER123W	YCK3	ENSG00000105053	VRK3	11.4504	12.6582	0
YER123W	YCK3	ENSG00000146216	TTBK1	19.8473	7.87282	0
YER123W	YCK3	ENSG00000133275	CSNK1G2	34.542	43.6145	0
YER123W	YCK3	ENSG00000028116	VRK2	16.0305	16.5354	0
YER123W	YCK3	ENSG00000100749	VRK1	16.4122	21.7172	0
YER123W	YCK3	ENSG00000113712	CSNK1A1	28.4351	40.8219	0
YER123W	YCK3	ENSG00000169118	CSNK1G1	33.5878	37.0526	0
YER123W	YCK3	ENSG00000128881	TTBK2	18.8931	7.9582	0
YER123W	YCK3	ENSG00000151292	CSNK1G3	35.1145	40.4396	0
YER123W	YCK3	ENSG00000141551	CSNK1D	29.5802	36.2998	0
YER123W	YCK3	ENSG00000283900	TPTEP2-CSNK1E	29.3893	37.0192	0
YER123W	YCK3	ENSG00000213923	CSNK1E	29.3893	37.0192	0
YER123W	YCK3	ENSG00000180138	CSNK1A1L	27.8626	43.3234	0
YLL066C		ENSG00000108771	DHX58	7.9668	14.1593	0
YLL066C		ENSG00000107201	DDX58	9.21162	12	0
YLL066C		ENSG00000115267	IFIH1	9.79253	11.5122	0
YDR287W		ENSG00000141401	IMPA2	29.4521	29.8611	0
YDR287W		ENSG00000104331	IMPAD1	15.411	12.5348	0
YCL039W	GID7	ENSG00000101940	WDR13	7.38255	11.3402	0
YCL039W	GID7	ENSG00000162923	WDR26	20.5369	23.1467	0
YGL084C		ENSG00000054392	HHAT	15.7143	17.8138	0
YGL084C		ENSG00000010282	HHATL	17.6786	19.6429	0
YCR083W		ENSG00000204193	TXNDC8	22.8346	25.2174	0
YCR083W		ENSG00000168454	TXNDC2	27.5591	6.32911	0
YNL273W		ENSG00000111602	TIMELESS	9.61228	9.85099	0
YIL159W		ENSG00000189132	FAM47B	6.54545	13.9535	0
YIL159W		ENSG00000155816	FMN2	14.0364	11.2079	0
YIL159W		ENSG00000198173	FAM47C	8.14545	10.8213	0
YIL159W		ENSG00000185448	FAM47A	7.27273	12.6422	0
YGR188C		ENSG00000156970	BUB1B	17.7277	17.2381	0
YGR188C		ENSG00000169679	BUB1	19.001	17.8802	0
YMR156C		ENSG00000039650	PNKP	21.8487	9.98081	0
YBL098W		ENSG00000117009	KMO	34.3478	32.5103	1
YMR080C	NAM7	ENSG00000005007	UPF1	50.6694	43.5784	1
YPL045W	VPS16	ENSG00000215305	VPS16	21.6792	20.6198	0
YDR365C		ENSG00000089048	ESF1	32.8025	24.2068	0
YBL002W		ENSG00000123569	H2BFWT	37.4046	28	1
YBL002W		ENSG00000146047	HIST1H2BA	65.6489	67.7165	1
YBL002W		ENSG00000101812	H2BFM	35.8779	30.5195	1
YBL002W		ENSG00000274641	HIST1H2BO	67.9389	70.6349	1
YBL002W		ENSG00000285480	AC021097.2	54.9618	59.0164	1
YBL082C	ALG3	ENSG00000214160	ALG3	33.1878	34.7032	1
YKR025W	RPC37	ENSG00000058600	POLR3E	22.695	9.03955	0
YBR252W		ENSG00000128951	DUT	52.381	30.5556	1
YLR276C		ENSG00000136271	DDX56	39.7306	43.1444	1
YBR041W		ENSG00000130377	ACSBG2	12.7055	12.7628	0
YBR041W		ENSG00000143554	SLC27A3	27.6532	22.8113	0
YBR041W		ENSG00000103740	ACSBG1	13.3034	12.2928	0
YBR041W		ENSG00000151726	ACSL1	14.9477	14.3266	0
YBR041W		ENSG00000068366	ACSL4	13.7519	12.9395	0
YBR041W		ENSG00000167114	SLC27A4	29.2975	30.4821	0
YBR041W		ENSG00000130304	SLC27A1	28.849	29.8762	0
YBR041W		ENSG00000140284	SLC27A2	30.1943	32.5806	0
YBR041W		ENSG00000083807	SLC27A5	27.6532	26.8116	0
YBR041W		ENSG00000113396	SLC27A6	29.2975	31.664	0
YBR041W		ENSG00000164398	ACSL6	13.4529	12.4654	0
YBR041W		ENSG00000281938	AC034228.4	12.855	12.4277	0
YBR041W		ENSG00000123983	ACSL3	13.9013	12.9167	0
YGR031W		ENSG00000106077	ABHD11	26.9006	29.2063	1
YHR088W		ENSG00000117133	RPF1	48.1356	40.6877	1
YOR112W		ENSG00000142186	SCYL1	19.9737	18.8119	0
YBR068C		ENSG00000099960	SLC7A4	16.2562	15.5906	0
YBR068C		ENSG00000092068	SLC7A8	15.5993	17.757	0
YBR068C		ENSG00000003989	SLC7A2	15.7635	13.7536	0
YBR068C		ENSG00000021488	SLC7A9	15.1067	18.8912	0
YBR068C		ENSG00000103064	SLC7A6	15.1067	17.8641	0
YBR068C		ENSG00000139514	SLC7A1	16.7488	16.2162	0
YBR068C		ENSG00000164893	SLC7A13	12.3153	15.9574	0
YBR068C		ENSG00000155465	SLC7A7	15.4351	18.3953	0
YBR068C		ENSG00000130876	SLC7A10	14.4499	16.826	0
YBR068C		ENSG00000151012	SLC7A11	14.9425	18.1637	0
YBR068C		ENSG00000013293	SLC7A14	17.734	14.0078	0
YBR068C		ENSG00000103257	SLC7A5	13.7931	16.568	0
YBR068C		ENSG00000165349	SLC7A3	16.092	15.832	0
YHR065C		ENSG00000213782	DDX47	47.1058	51.8681	1
YAR035W		ENSG00000110090	CPT1A	25.6186	22.7684	0
YAR035W		ENSG00000205560	CPT1B	25.1819	22.4093	0
YAR035W		ENSG00000169169	CPT1C	24.3086	20.797	0
YLR045C		ENSG00000175216	CKAP5	26.0135	11.3681	0
YDR305C	HNT2	ENSG00000189283	FHIT	23.5023	34.6939	0
YIL134W		ENSG00000285982	AC012213.5	26.6881	31.4394	1
YIL134W		ENSG00000164933	SLC25A32	31.1897	30.7937	1
YGR271W		ENSG00000112249	ASCC3	42.7046	38.1471	1
YLR020C		ENSG00000182333	LIPF	19.7026	25.9804	0
YLR020C		ENSG00000173239	LIPM	18.7732	23.8771	0
YLR020C		ENSG00000107798	LIPA	21.0037	28.3208	0
YLR020C		ENSG00000204020	LIPN	16.3569	22.1106	0
YLR020C		ENSG00000204022	LIPJ	18.5874	27.3224	0
YLR020C		ENSG00000204021	LIPK	20.2602	27.3183	0
YML049C		ENSG00000189091	SF3B3	21.4548	23.9934	0
YOR159C	SME1	ENSG00000182004	SNRPE	46.8085	47.8261	1
YMR120C		ENSG00000138363	ATIC	55.0676	55.0676	1
YGL022W		ENSG00000163527	STT3B	54.5961	47.4576	1
YPL140C	MKK2	ENSG00000065559	MAP2K4	23.5178	29.0244	0
YPL140C	MKK2	ENSG00000137764	MAP2K5	28.0632	31.6964	0
YPL140C	MKK2	ENSG00000085511	MAP3K4	20.5534	6.46766	0
YPL140C	MKK2	ENSG00000137601	NEK1	11.6601	4.58787	0
YPL140C	MKK2	ENSG00000198909	MAP3K3	18.1818	14.003	0
YPL140C	MKK2	ENSG00000126934	MAP2K2	25.6917	32.5	0
YPL140C	MKK2	ENSG00000230626	AC011005.1	23.5178	29.3827	0
YPL140C	MKK2	ENSG00000169032	MAP2K1	25.8893	33.3333	0
YPL140C	MKK2	ENSG00000169967	MAP3K2	18.3794	15.0242	0
YJL194W		ENSG00000094804	CDC6	24.3665	22.3214	0
YDL079C		ENSG00000105723	GSK3A	35.9281	37.2671	1
YDL079C		ENSG00000268643	AC006486.1	15.7685	47.3054	0
YDL079C		ENSG00000082701	GSK3B	35.5289	41.1085	1
YOR085W		ENSG00000102158	MAGT1	22.8571	21.7984	0
YOR085W		ENSG00000104723	TUSC3	21.4286	21.5517	0
YLR089C		ENSG00000167701	GPT	36.4865	43.5484	0
YLR089C		ENSG00000166123	GPT2	37.6689	42.6386	0
YLR089C		ENSG00000205126	ACCSL	14.527	15.1408	0
YLR089C		ENSG00000110455	ACCS	15.2027	17.9641	0
YLR089C		ENSG00000286112	AL441992.2	11.4865	13.2039	0
YLR089C		ENSG00000171097	KYAT1	11.4865	13.1783	0
YOL152W		ENSG00000074771	NOX3	16.129	17.6056	0
YOL152W		ENSG00000137857	DUOX1	20.3226	8.12379	0
YOL152W		ENSG00000007952	NOX1	16.4516	18.0851	0
YOL152W		ENSG00000165168	CYBB	16.7742	18.2456	0
YOL152W		ENSG00000140279	DUOX2	20.4839	8.20413	0
YOL152W		ENSG00000086991	NOX4	15.3226	16.436	0
YOL152W		ENSG00000255346	NOX5	16.6129	13.4641	0
YDR427W		ENSG00000185627	PSMD13	27.4809	28.5714	1
YJL030W		ENSG00000164109	MAD2L1	42.8571	40.9756	1
YJL030W		ENSG00000116670	MAD2L2	22.449	20.8531	0
YMR246W		ENSG00000140284	SLC27A2	13.2565	14.8387	0
YMR246W		ENSG00000083807	SLC27A5	13.4006	13.4783	0
YMR246W		ENSG00000164398	ACSL6	26.2248	25.2078	0
YMR246W		ENSG00000281938	AC034228.4	24.6398	24.711	0
YML133C		ENSG00000108771	DHX58	9.09753	18.4366	0
YML133C		ENSG00000107201	DDX58	9.46143	14.0541	0
YML133C		ENSG00000115267	IFIH1	10.8443	14.5366	0
YOR048C	RAT1	ENSG00000088930	XRN2	37.7734	40	1
YGR125W		ENSG00000145217	SLC26A1	10.0386	14.8359	0
YGR125W		ENSG00000155850	SLC26A2	11.8726	16.6441	0
YGR125W		ENSG00000135502	SLC26A10	8.10811	14.9201	0
YGR125W		ENSG00000112053	SLC26A8	12.1622	12.9897	0
YGR125W		ENSG00000147606	SLC26A7	11.2934	17.6471	0
YLR449W		ENSG00000119321	FKBP15	14.2857	4.59393	0
YLR449W		ENSG00000286264	AP001453.5	11.7347	32.3944	0
YLR449W		ENSG00000173486	FKBP2	11.7347	32.3944	0
YLR449W		ENSG00000105701	FKBP8	9.94898	9.4431	0
YLR449W		ENSG00000106080	FKBP14	9.18367	17.0616	0
YLR449W		ENSG00000122642	FKBP9	15.5612	9.79133	0
YLR449W		ENSG00000077800	FKBP6	7.90816	9.48012	0
YLR449W		ENSG00000119782	FKBP1B	10.4592	37.963	0
YLR449W		ENSG00000088832	FKBP1A	10.7143	38.8889	0
YLR449W		ENSG00000198225	FKBP1C	10.4592	37.963	0
YLR449W		ENSG00000133985	TTC9	5.61225	9.90991	0
YLR449W		ENSG00000079150	FKBP7	10.4592	18.4685	0
YLR449W		ENSG00000162222	TTC9C	2.80612	6.43275	0
YLR449W		ENSG00000134285	FKBP11	9.69388	18.9055	0
YLR449W		ENSG00000174521	TTC9B	6.63265	10.8787	0
YLR449W		ENSG00000096060	FKBP5	9.18367	7.87746	0
YLR449W		ENSG00000004478	FKBP4	9.69388	8.27887	0
YLR449W		ENSG00000100442	FKBP3	13.5204	23.6607	0
YLR449W		ENSG00000204315	FKBPL	6.88775	7.73639	0
YLR449W		ENSG00000141756	FKBP10	17.0918	11.512	0
YOR154W		ENSG00000094975	SUCO	27.7683	11.6014	0
YLL008W		ENSG00000124228	DDX27	34.8404	32.9146	1
YDR109C		ENSG00000172456	FGGY	32.028	39.8261	1
YPL123C		ENSG00000249141	AL159163.1	10.5991	24.8649	0
YPL123C		ENSG00000026297	RNASET2	13.8249	23.4375	0
YNL072W	RNH201	ENSG00000104889	RNASEH2A	36.1564	37.1237	1
YGR163W		ENSG00000116954	RRAGC	46.3343	39.599	0
YDL024C		ENSG00000107789	MINPP1	17.5214	16.8378	0
YGL094C		ENSG00000135473	PAN2	25.4709	23.6273	0
YKL198C	PTK1	ENSG00000206203	TSSK2	12.6888	23.4637	0
YKL198C	PTK1	ENSG00000074590	NUAK1	15.2568	15.2799	0
YKL198C	PTK1	ENSG00000177453	NIM1K	14.9547	22.7064	0
YKL198C	PTK1	ENSG00000174672	BRSK2	17.0695	14.752	0
YKL198C	PTK1	ENSG00000163545	NUAK2	15.1057	14.881	0
YKL198C	PTK1	ENSG00000132356	PRKAA1	15.1057	17.4216	0
YKL198C	PTK1	ENSG00000170145	SIK2	16.7674	11.987	0
YKL198C	PTK1	ENSG00000163788	SNRK	16.3142	14.1176	0
YKL198C	PTK1	ENSG00000162526	TSSK3	10.1208	25	0
YKL198C	PTK1	ENSG00000162409	PRKAA2	14.8036	17.7536	0
YKL198C	PTK1	ENSG00000142149	HUNK	15.4079	14.2857	0
YKL198C	PTK1	ENSG00000139908	TSSK4	11.4804	22.4852	0
YKL198C	PTK1	ENSG00000275993	SIK1B	17.6737	14.9425	0
YKL198C	PTK1	ENSG00000142178	SIK1	17.6737	14.9425	0
YKL198C	PTK1	ENSG00000212122	TSSK1B	13.5952	24.5232	0
YKL198C	PTK1	ENSG00000178093	TSSK6	12.0846	29.304	0
YKL198C	PTK1	ENSG00000160584	SIK3	16.9184	8.47843	0
YKL198C	PTK1	ENSG00000160469	BRSK1	16.7674	14.2674	0
YOR036W	PEP12	ENSG00000136874	STX17	10.0694	9.60265	0
YHR169W		ENSG00000105671	DDX49	44.3155	39.5445	1
YHR079C	IRE1	ENSG00000134398	ERN2	24.7534	29.8056	0
YPL054W		ENSG00000133606	MKRN1	22.9236	14.3154	0
YPL054W		ENSG00000179455	MKRN3	14.2857	8.48126	0
YPL054W		ENSG00000075975	MKRN2	19.9336	14.4231	0
YGR248W		ENSG00000130313	AC010618.1	31.3725	31.0078	1
YER142C	MAG1	ENSG00000114026	OGG1	11.1486	7.78302	0
YHR016C	YSC84	ENSG00000035115	SH3YL1	30.9829	42.3977	1
YJL176C	SWI3	ENSG00000162601	MYSM1	10.1818	10.1449	0
YJL176C	SWI3	ENSG00000139613	SMARCC2	28.9697	19.1968	0
YJL176C	SWI3	ENSG00000008382	MPND	4.60606	7.58483	0
YJL176C	SWI3	ENSG00000173473	SMARCC1	29.697	22.1719	0
YHR002W		ENSG00000122912	SLC25A16	32.7731	35.241	1
YDR204W		ENSG00000167113	COQ4	28.3582	35.8491	1
YNL048W		ENSG00000253710	ALG11	31.7518	35.3659	1
YHR172W		ENSG00000130640	TUBGCP2	18.5905	16.4516	0
YBR271W		ENSG00000181038	METTL23	10.5012	23.1579	0
YPL213W		ENSG00000205858	LRRC72	18.0672	14.9826	0
YPL213W		ENSG00000148655	LRMDA	21.8487	23.0089	0
YPL213W		ENSG00000131876	SNRPA1	23.5294	21.9608	0
YJR045C	SSC1	ENSG00000113013	HSPA9	64.0673	61.7084	1
YNL003C	PET8	ENSG00000144741	SLC25A26	43.662	45.2555	1
YNL323W	LEM3	ENSG00000112697	TMEM30A	28.9855	33.241	1
YNL323W	LEM3	ENSG00000182107	TMEM30B	25.3623	29.9145	1
YEL062W		ENSG00000114388	NPRL2	18.8618	30.5263	0
YPR019W	MCM4	ENSG00000104738	MCM4	41.8006	45.1912	1
YGR029W		ENSG00000127554	GFER	32.2751	29.7561	1
YGR038W		ENSG00000128699	ORMDL1	23.4234	33.9869	0
YGR038W		ENSG00000172057	ORMDL3	25.2252	36.6013	1
YGR038W		ENSG00000123353	ORMDL2	24.3243	35.2941	0
YHR165C	PRP8	ENSG00000174231	PRPF8	59.7596	61.7559	1
YOR209C		ENSG00000147813	NAPRT	22.1445	17.658	0
YOR209C		ENSG00000105835	NAMPT	14.6853	12.831	0
YFL024C		ENSG00000135999	EPC2	17.5481	18.0917	0
YFL024C		ENSG00000120616	EPC1	18.75	18.6603	0
YJR014W	TMA22	ENSG00000139726	DENR	28.7879	28.7879	1
YDR352W		ENSG00000174899	PQLC2L	11.6719	27.4074	0
YDR352W		ENSG00000040487	PQLC2	25.8675	28.1787	0
YDR352W		ENSG00000145014	TMEM44	12.6183	8.42105	0
YNR064C		ENSG00000105131	EPHX3	17.2414	13.8889	0
