Gene stable ID	Gene name	Saccharomyces cerevisiae gene stable ID	Saccharomyces cerevisiae gene name	%id. target Saccharomyces cerevisiae gene identical to query gene	%id. query gene identical to target Saccharomyces cerevisiae gene	Saccharomyces cerevisiae orthology confidence [0 low, 1 high]
ENSG00000009830	POMT2	YAL023C	PMT2	34.8	34.3874	1
ENSG00000166200	COPS2	YDL097C	RPN6	20.6667	21.4286	0
ENSG00000120162	MOB3B	YFL034C-B	MOB2	37.037	27.8746	1
ENSG00000105248	YJU2	YKL095W	YJU2	26.935	31.295	1
ENSG00000149187	CELF1	YNL197C		10.3113	8.01815	0
ENSG00000149187	CELF1	YDL224C		10.8949	8.62866	0
ENSG00000101751	POLI	YFR027W	ECO1	4.86486	12.8114	0
ENSG00000125954	CHURC1-FNTB	YDL090C	RAM1	33.758	36.891	1
ENSG00000104643	MTMR9	YJR110W		30.0546	23.9826	0
ENSG00000131153	GINS2	YJL072C	PSF2	27.5676	23.9437	0
ENSG00000159377	PSMB4	YFR050C		26.1364	25.9398	1
ENSG00000171865	RNASEH1	YMR234W		20.2797	16.6667	0
ENSG00000054116	TRAPPC3	YKR068C		52.1277	50.7772	1
ENSG00000172292	CERS6	YHL003C		19.898	18.9781	0
ENSG00000172292	CERS6	YKL008C	LAC1	22.449	21.0526	0
ENSG00000141030	COPS3	YER021W	RPN3	17.7305	14.3403	0
ENSG00000145284	SCD5	YGL055W	OLE1	30.6061	19.8039	0
ENSG00000133606	MKRN1	YPL054W		14.3154	22.9236	0
ENSG00000166133	RPUSD2	YOL066C	RIB2	31.1927	28.7648	1
ENSG00000166133	RPUSD2	YDL036C		28.6239	33.7662	1
ENSG00000080824	HSP90AA1	YMR186W	HSC82	52.1077	63.1206	1
ENSG00000080824	HSP90AA1	YPL240C	HSP82	52.6932	63.4697	1
ENSG00000000419	DPM1	YPR183W	DPM1	26.1324	28.0899	1
ENSG00000117616	RSRP1	YNL251C		19.6552	9.91304	0
ENSG00000059804	SLC2A3	YJR160C		22.5806	18.6047	0
ENSG00000059804	SLC2A3	YDL247W		22.1774	18.0624	0
ENSG00000059804	SLC2A3	YBR298C	MAL31	21.7742	17.5896	0
ENSG00000059804	SLC2A3	YGR289C	MAL11	22.7823	18.3442	0
ENSG00000059804	SLC2A3	YDL138W		25.2016	16.3827	0
ENSG00000059804	SLC2A3	YDL194W		25	14.0271	0
ENSG00000059804	SLC2A3	YBR241C		26.0081	26.4344	0
ENSG00000059804	SLC2A3	YGL104C		25.2016	25.7202	0
ENSG00000059804	SLC2A3	YEL069C		25.2016	22.1631	0
ENSG00000059804	SLC2A3	YNR072W		24.7984	21.8085	0
ENSG00000059804	SLC2A3	YDL245C		25.8065	22.575	0
ENSG00000059804	SLC2A3	YJR158W		25.6048	22.3986	0
ENSG00000059804	SLC2A3	YLR081W		25.8065	22.2997	0
ENSG00000059804	SLC2A3	YJL219W		26.2097	22.9277	0
ENSG00000059804	SLC2A3	YOL156W	HXT11	26.4113	23.1041	0
ENSG00000059804	SLC2A3	YJL214W		24.3952	21.2654	0
ENSG00000059804	SLC2A3	YDR342C		27.621	24.0351	0
ENSG00000059804	SLC2A3	YDR343C		27.621	24.0351	0
ENSG00000059804	SLC2A3	YHR092C	HXT4	26.2097	22.5694	0
ENSG00000059804	SLC2A3	YDR345C		24.5968	21.5168	0
ENSG00000059804	SLC2A3	YHR094C	HXT1	24.5968	21.4035	0
ENSG00000059804	SLC2A3	YHR096C		25	20.9459	0
ENSG00000059804	SLC2A3	YMR011W		27.4194	25.1386	0
ENSG00000059804	SLC2A3	YFL011W		28.2258	25.641	0
ENSG00000173626	TRAPPC3L	YKR068C		46.9613	44.0415	1
ENSG00000257365	FNTB	YDL090C	RAM1	37.0709	37.587	1
ENSG00000156958	GALK2	YDR009W		37.1179	32.6923	1
ENSG00000156958	GALK2	YBR020W		37.5546	32.5758	1
ENSG00000106344	RBM28	YNL197C		7.37813	8.47201	0
ENSG00000106344	RBM28	YDL224C		6.58762	7.70416	0
ENSG00000256374	PPIAL4D	YDR155C	CPR1	57.3171	58.0247	0
ENSG00000256374	PPIAL4D	YML078W	CPR3	54.878	49.4506	0
ENSG00000182512	GLRX5	YPL059W		35.0318	36.6667	1
ENSG00000117399	CDC20	YGR225W	AMA1	27.6553	23.2715	0
ENSG00000094631	HDAC6	YNL021W		16.1317	27.762	0
ENSG00000100156	SLC16A8	YOR306C		16.0714	15.547	0
ENSG00000100156	SLC16A8	YOL119C		17.8571	17.9641	0
ENSG00000125868	DSTN	YLL050C	COF1	32.1212	37.0629	1
ENSG00000167264	DUS2	YNR015W	SMM1	26.9777	34.6354	1
ENSG00000141448	GATA6	YJL110C	GZF3	11.9328	12.8857	0
ENSG00000141448	GATA6	YKR034W	DAL80	8.23529	18.2156	0
ENSG00000083750	RRAGB	YML121W		43.3155	52.2581	1
ENSG00000100416	TRMU	YDL033C	SLM3	28.7411	29.0168	1
ENSG00000143891	GALM	YNR071C		29.8246	29.8246	1
ENSG00000143891	GALM	YHR210C		31.2866	31.3783	1
ENSG00000185250	PPIL6	YDR155C	CPR1	20.178	41.9753	0
ENSG00000185250	PPIL6	YML078W	CPR3	21.365	39.5604	0
ENSG00000177710	SLC35G5	YMR253C		12.1302	9.90338	0
ENSG00000177710	SLC35G5	YPL264C		13.0178	12.4646	0
ENSG00000213782	DDX47	YHR065C		51.8681	47.1058	1
ENSG00000148719	DNAJB12	YMR161W		17.3594	31.6964	0
ENSG00000170315	UBB	YLL039C	UBI4	95.6332	57.4803	1
ENSG00000125454	SLC25A19	YGR096W		25	25.4777	1
ENSG00000119203	CPSF3	YLR277C	YSH1	43.7135	38.3825	1
ENSG00000131043	AAR2	YBL074C		20.3125	21.9718	0
ENSG00000123569	H2BFWT	YDR224C	HTB1	28	37.4046	1
ENSG00000123569	H2BFWT	YBL002W		28	37.4046	1
ENSG00000101812	H2BFM	YDR224C	HTB1	30.5195	35.8779	1
ENSG00000101812	H2BFM	YBL002W		30.5195	35.8779	1
ENSG00000135587	SMPD2	YER019W		23.8771	21.174	0
ENSG00000106617	PRKAG2	YGL115W	SNF4	21.0896	37.2671	0
ENSG00000166183	ASPG	YLR155C	ASP3-1	0.69808	1.10497	0
ENSG00000166183	ASPG	YLR158C	ASP3-3	0.69808	1.10497	0
ENSG00000166183	ASPG	YLR157C	ASP3-2	0.69808	1.10497	0
ENSG00000166183	ASPG	YLR160C	ASP3-4	0.69808	1.10497	0
ENSG00000166183	ASPG	YKL043W		7.8534	12.2951	0
ENSG00000166183	ASPG	YMR016C		6.28272	4.58599	0
ENSG00000159593	NAE1	YKL027W		8.00745	9.61969	0
ENSG00000159593	NAE1	YHR003C		8.75233	10.9557	0
ENSG00000111344	RASAL1	YOL081W	IRA2	22.8288	5.97597	0
ENSG00000111344	RASAL1	YBR140C	IRA1	23.201	6.04787	0
ENSG00000182810	DDX28	YGL064C		21.1111	20.3209	0
ENSG00000134882	UBAC2	YER143W	DDI1	12.7907	10.2804	0
ENSG00000167994	RAB3IL1	YNL272C		21.7277	10.9354	0
ENSG00000189157	FAM47E	YBL021C		5.08906	13.8889	0
ENSG00000090857	PDPR	YHR009C	TDA3	5.57452	9.36903	0
ENSG00000187688	TRPV2	YOR087W	YVC1	13.2199	14.963	0
ENSG00000096401	CDC5L	YMR213W	CEF1	25.4364	34.5763	1
ENSG00000164338	UTP15	YMR093W		28.9575	29.2398	1
ENSG00000162623	TYW3	YGL050W		29.3436	27.8388	1
ENSG00000116791	CRYZ	YBR046C		26.7477	26.3473	1
ENSG00000078902	TOLLIP	YOR042W		17.8832	11.9221	0
ENSG00000078902	TOLLIP	YDR273W		14.9635	11.2329	0
ENSG00000160075	SSU72	YNL222W		44.8454	42.233	1
ENSG00000182774	RPS17	YML024W	RPS17A	59.2593	58.8235	1
ENSG00000182774	RPS17	YDR447C	RPS17B	59.2593	58.8235	1
ENSG00000088930	XRN2	YOR048C	RAT1	40	37.7734	1
ENSG00000169241	SLC50A1	YDR443C	SSN2	16.2896	2.53521	0
ENSG00000137947	GTF2B	YPR086W	SUA7	32.2785	29.5652	1
ENSG00000166747	AP1G1	YPR029C		32.1212	31.851	1
ENSG00000138663	COPS4	YDL147W	RPN5	17.1429	16.1798	0
ENSG00000004846	ABCB5	YPL270W		17.7407	28.8486	0
ENSG00000004846	ABCB5	YLR188W		15.2745	27.6259	0
ENSG00000113328	CCNG1	YPL256C		17.2881	9.3578	0
ENSG00000113328	CCNG1	YMR199W		20	10.8059	0
ENSG00000113328	CCNG1	YGR108W	CLB1	17.9661	11.2527	0
ENSG00000113328	CCNG1	YPR119W		17.9661	10.7943	0
ENSG00000113328	CCNG1	YPR120C		14.9153	10.1149	0
ENSG00000113328	CCNG1	YGR109C		15.9322	12.3684	0
ENSG00000113328	CCNG1	YDL155W		14.5763	10.0703	0
ENSG00000113328	CCNG1	YLR210W		16.2712	10.4348	0
ENSG00000149196	HIKESHI	YOL032W		24.3655	19.5122	0
ENSG00000272414	FAM47E-STBD1	YBL021C		5.41311	13.1944	0
ENSG00000160087	UBE2J2	YER100W	UBC6	35.6364	39.2	1
ENSG00000065057	NTHL1	YOL043C	NTG2	30.7692	25.2632	1
ENSG00000184792	OSBP2	YPL145C	KES1	9.9345	20.9677	0
ENSG00000184792	OSBP2	YOR237W	HES1	9.49782	20.0461	0
ENSG00000154127	UBASH3B	YNL108C	YNL108C	8.47458	20.3704	0
ENSG00000154127	UBASH3B	YOR110W	TFC7	10.6317	15.8621	0
ENSG00000099800	TIMM13	YGR181W		38.9474	35.2381	1
ENSG00000123064	DDX54	YDL031W		33.3333	29.5477	1
ENSG00000175003	SLC22A1	YML123C	PHO84	14.2599	13.4583	0
ENSG00000118513	MYB	YDR026C		8.93561	11.9298	0
ENSG00000118513	MYB	YBR049C	REB1	8.01577	7.53086	0
ENSG00000145734	BDP1	YNL039W	BDP1	4.45884	19.697	0
ENSG00000112062	MAPK14	YKL161C	KDX1	35.8333	29.7921	0
ENSG00000112062	MAPK14	YHR030C	SLT2	42.7778	31.8182	0
ENSG00000148660	CAMK2G	YLR248W	RCK2	22.8417	20.8197	0
ENSG00000148660	CAMK2G	YGL158W		22.1223	24.0234	0
ENSG00000137944	KYAT3	YJL060W		30.3965	31.0811	0
ENSG00000103723	AP3B2	YGR261C	APL6	20.6176	28.0593	0
ENSG00000130640	TUBGCP2	YHR172W		16.4516	18.5905	0
ENSG00000217930	PAM16	YJL104W	PAM16	37.6	31.5436	1
ENSG00000066322	ELOVL1	YCR034W	FEN1	24.3728	19.5965	0
ENSG00000066322	ELOVL1	YLR372W	SUR4	24.3728	19.7101	0
ENSG00000066322	ELOVL1	YJL196C		23.6559	21.2903	0
ENSG00000168495	POLR3D	YDL150W	RPC53	20.3518	19.1943	0
ENSG00000143727	ACP1	YPR073C		42.4051	41.6149	0
ENSG00000133597	ADCK2	YPL109C		26.1981	24.9619	0
ENSG00000177694	NAALADL2	YJR126C		16.8553	16.5228	0
ENSG00000177694	NAALADL2	YOR256C		13.9623	13.7206	0
ENSG00000177694	NAALADL2	YPL176C		14.088	14.304	0
ENSG00000267281	ATF7	YNL167C	SKO1	20.9503	14.9923	0
ENSG00000267281	ATF7	YIL036W	CST6	17.7106	13.9693	0
ENSG00000267281	ATF7	YER045C		14.2549	13.4969	0
ENSG00000170653	ATF7	YNL167C	SKO1	21.9462	16.3833	0
ENSG00000170653	ATF7	YIL036W	CST6	19.0476	15.6729	0
ENSG00000170653	ATF7	YER045C		14.0787	13.9059	0
ENSG00000111602	TIMELESS	YNL273W		9.85099	9.61228	0
ENSG00000138758	SEPT11	YCR002C		25.7403	35.0932	0
ENSG00000005469	CROT	YML042W	CAT2	25.625	24.4776	0
ENSG00000118520	ARG1	YPL111W	CAR1	39.3939	39.039	1
ENSG00000170967	DDI1	YER143W	DDI1	30.8081	28.5047	1
ENSG00000035115	SH3YL1	YHR016C	YSC84	42.3977	30.9829	1
ENSG00000091262	ABCC6	YLL015W		28.3433	27.3252	1
ENSG00000152556	PFKM	YMR205C		38.1653	35.1408	0
ENSG00000100994	PYGB	YPR160W		49.1103	45.898	1
ENSG00000130764	LRRC47	YLR060W	FRS1	13.2075	12.9412	0
ENSG00000104884	ERCC2	YER171W	RAD3	52.5	51.2853	0
ENSG00000188690	UROS	YOR278W	HEM4	21.8868	21.0909	0
ENSG00000005448	WDR54	YJL112W	MDV1	13.1737	6.16247	0
ENSG00000005448	WDR54	YKR036C		14.0719	7.30949	0
ENSG00000005448	WDR54	YFL009W		12.5749	5.39153	0
ENSG00000005448	WDR54	YER066W		4.19162	7.56757	0
ENSG00000131143	COX4I1	YIL111W		18.9349	21.3333	0
ENSG00000131143	COX4I1	YNL052W		22.4852	24.8366	0
ENSG00000136682	CBWD2	YNR029C		33.6709	31.0023	0
ENSG00000196655	TRAPPC4	YDR246W		30.137	30.137	1
ENSG00000120333	MRPS14	YPR166C		24.2188	26.9565	0
ENSG00000086189	DIMT1	YPL266W	DIM1	56.869	55.9748	1
ENSG00000127022	CANX	YAL058W	CNE1	25.1689	29.6813	1
ENSG00000147100	SLC16A2	YOR306C		15.9555	16.5067	0
ENSG00000147100	SLC16A2	YOL119C		15.5844	16.7665	0
ENSG00000118181	RPS25	YLR333C	RPS25B	40	46.2963	1
ENSG00000118181	RPS25	YGR027C	RPS25A	40.8	47.2222	1
ENSG00000171863	RPS7	YNL096C	RPS7B	50.5155	51.5789	1
ENSG00000171863	RPS7	YOR096W	RPS7A	53.6082	54.7368	1
ENSG00000137700	SLC37A4	YOL162W		7.98226	16.7442	0
ENSG00000137700	SLC37A4	YOL163W		7.09534	18.9349	0
ENSG00000115194	SLC30A3	YMR243C	ZRC1	22.9381	20.1357	0
ENSG00000115194	SLC30A3	YOR316C		21.9072	19.3622	0
ENSG00000115194	SLC30A3	YPL224C	MMT2	15.2062	12.1901	0
ENSG00000115194	SLC30A3	YMR177W		17.268	13.1373	0
ENSG00000069329	VPS35	YJL154C	VPS35	32.5377	27.4364	1
ENSG00000086200	IPO11	YPL125W	KAP120	25.1232	24.7093	0
ENSG00000162688	AGL	YPR184W		38.5117	38.4115	1
ENSG00000089154	GCN1	YGL195W	GCN1	28.304	28.2934	1
ENSG00000181045	SLC26A11	YLR092W		29.3729	19.9328	0
ENSG00000181045	SLC26A11	YBR294W	SUL1	28.7129	20.2561	0
ENSG00000180481	GLIPR1L2	YKR013W	PRY2	11.3372	11.8541	0
ENSG00000180481	GLIPR1L2	YJL079C		11.6279	13.3779	0
ENSG00000180481	GLIPR1L2	YJL078C		15.9884	6.24291	0
ENSG00000187024	PTRH1	YHR189W	PTH1	24.7664	27.8947	0
ENSG00000232119	MCTS1	YER007C-A	TMA20	44.5055	44.7514	1
ENSG00000066084	DIP2B	YOR093C		21.6371	20.6917	0
ENSG00000100083	GGA1	YHL002W		11.5854	16.8142	0
ENSG00000100083	GGA1	YNR006W	VPS27	8.53659	9.00322	0
ENSG00000100083	GGA1	YHR108W		18.9024	21.1966	0
ENSG00000100083	GGA1	YDR358W		18.4451	21.7235	0
ENSG00000111615	KRR1	YCL059C		50.6562	61.076	1
ENSG00000124217	MOCS3	YHR111W	UBA4	37.3913	39.0909	1
ENSG00000182149	IST1	YNL265C		21.6359	27.5168	0
ENSG00000198574	SH2D1B	YNL106C	INP52	13.6364	1.52156	0
ENSG00000198574	SH2D1B	YOR109W	INP53	12.8788	1.53568	0
ENSG00000009844	VTA1	YGR032W	GSC2	22.8013	3.69393	0
ENSG00000009844	VTA1	YLR342W	FKS1	22.1498	3.62473	0
ENSG00000151224	MAT1A	YLR180W	SAM1	66.5823	68.8482	1
ENSG00000151224	MAT1A	YDR502C	SAM2	65.8228	67.7083	1
ENSG00000151376	ME3	YKL029C		35.0993	31.6891	1
ENSG00000139278	GLIPR1	YKR013W	PRY2	16.9173	13.6778	0
ENSG00000139278	GLIPR1	YJL079C		18.0451	16.0535	0
ENSG00000139278	GLIPR1	YJL078C		22.1805	6.69694	0
ENSG00000154814	OXNAD1	YML087C		13.3333	14.1026	0
ENSG00000154814	OXNAD1	YML125C	PGA3	14.5455	15.3846	0
ENSG00000083123	BCKDHB	YPR074C		15.3061	8.82353	0
ENSG00000083123	BCKDHB	YBR117C		14.7959	8.51689	0
ENSG00000172350	ABCG4	YDR011W		22.6006	9.72685	0
ENSG00000172350	ABCG4	YNR070W		23.839	11.5529	0
ENSG00000172350	ABCG4	YPL058C		21.9814	9.39775	0
ENSG00000172350	ABCG4	YOR153W	PDR5	21.0526	9.00066	0
ENSG00000172350	ABCG4	YDR406W		22.291	9.41792	0
ENSG00000172350	ABCG4	YOR328W		22.291	9.20716	0
ENSG00000172350	ABCG4	YOR011W		20.743	9.61263	0
ENSG00000172350	ABCG4	YIL013C		21.3622	9.7803	0
ENSG00000165898	ISCA2	YPR067W		22.7273	18.9189	0
ENSG00000005471	ABCB4	YPL270W		16.563	27.555	0
ENSG00000005471	ABCB4	YLR188W		14.93	27.6259	0
ENSG00000135517	MIP	YFL054C		25.0951	10.2167	0
ENSG00000135517	MIP	YLL043W		25.4753	10.0149	0
ENSG00000079246	XRCC5	YMR106C	YKU80	15.3005	17.806	0
ENSG00000144580	CNOT9	YNL288W		49.2447	43.6997	1
ENSG00000169507	SLC38A11	YEL064C		27.3399	23.125	0
ENSG00000092470	WDR76	YDL156W		18.6901	22.4138	0
ENSG00000155957	TMBIM4	YNL305C	BXI1	26.6667	25.5892	1
ENSG00000081181	ARG2	YPL111W	CAR1	35.8757	38.1381	1
ENSG00000089060	SLC8B1	YDL206W		19.5205	14.9606	0
ENSG00000089060	SLC8B1	YJR106W		15.2397	12.2759	0
ENSG00000268629	TEX13A	YDL167C		6.35697	3.61613	0
ENSG00000130489	SCO2	YBR024W		29.3233	25.9136	1
ENSG00000130489	SCO2	YBR037C	SCO1	30.8271	27.7966	1
ENSG00000284194	SCO2	YBR024W		29.3233	25.9136	1
ENSG00000284194	SCO2	YBR037C	SCO1	30.8271	27.7966	1
ENSG00000156873	PHKG2	YLR248W	RCK2	21.1823	14.0984	0
ENSG00000156873	PHKG2	YGL158W		21.1823	16.7969	0
ENSG00000185344	ATP6V0A2	YOR270C		36.215	36.9048	1
ENSG00000185344	ATP6V0A2	YMR054W		35.3972	34.0449	1
ENSG00000181652	ATG9B	YDL149W	ATG9	20.7792	19.2578	0
ENSG00000089157	RPLP0	YLR340W	RPP0	55.205	56.0897	1
ENSG00000058729	RIOK2	YNL207W		24.6377	32	0
ENSG00000100938	GMPR2	YHR216W	IMD2	24.5902	20.0765	0
ENSG00000100938	GMPR2	YAR073W		14.7541	15.6328	0
ENSG00000100938	GMPR2	YLR432W		24.5902	20.0765	0
ENSG00000100938	GMPR2	YML056C		24.356	19.8473	0
ENSG00000100568	VTI1B	YMR197C		23.7069	25.3456	0
ENSG00000130158	DOCK6	YLR422W		13.3854	14.1822	0
ENSG00000145388	METTL14	YCL055W		20.3947	27.7612	0
ENSG00000228144	AC078927.1	YNL305C	BXI1	27.381	15.4882	0
ENSG00000082482	KCNK2	YJL093C	TOK1	19.7183	12.1563	0
ENSG00000103549	RNF40	YDL074C		16.5834	23.7143	0
ENSG00000284952	AC104472.3	YBR219C		1.7094	4.72441	0
ENSG00000284952	AC104472.3	YBR220C		29.0598	18.2143	0
ENSG00000169359	SLC33A1	YBR219C		6.55738	28.3465	0
ENSG00000169359	SLC33A1	YBR220C		31.8761	31.25	1
ENSG00000102125	TAZ	YPR140W		26.3699	20.21	0
ENSG00000124678	TCP11	YDR006C		24.031	13.7625	0
ENSG00000117143	UAP1	YDL103C	QRI1	37.931	41.5094	1
ENSG00000141562	NARF	YNL240C		27.193	25.2546	1
ENSG00000076984	MAP2K7	YJL128C	PBS2	29.6552	19.3114	0
ENSG00000161016	RPL8	YFR031C-A	RPL2A	70.8171	71.6535	0
ENSG00000161016	RPL8	YIL018W	RPL2B	70.8171	71.6535	0
ENSG00000100577	GSTZ1	YPL048W	CAM1	10.5991	5.54217	0
ENSG00000100577	GSTZ1	YKL081W	TEF4	13.3641	7.03884	0
ENSG00000100577	GSTZ1	YGR201C		6.91244	6.66667	0
ENSG00000164287	CDC20B	YGR225W	AMA1	19.2678	16.8634	0
ENSG00000073734	ABCB11	YPL270W		15.7456	26.9081	0
ENSG00000073734	ABCB11	YLR188W		14.0802	26.7626	0
ENSG00000172840	PDP2	YOR090C	PTC5	14.3667	13.2867	0
ENSG00000135094	SDS	YCL064C		35.3659	32.2222	0
ENSG00000139410	SDSL	YCL064C		34.0426	31.1111	0
ENSG00000090376	IRAK3	YBL009W		6.71141	5.91716	0
ENSG00000090376	IRAK3	YGL021W		5.7047	4.47368	0
ENSG00000257923	CUX1	YKL179C		11.8734	26.5096	0
ENSG00000131653	TRAF7	YJL112W	MDV1	11.791	11.0644	0
ENSG00000131653	TRAF7	YKR036C		12.0896	12.5972	0
ENSG00000122965	RBM19	YPR112C		29.5833	32.018	1
ENSG00000170390	DCLK2	YLR248W	RCK2	16.3474	20.9836	0
ENSG00000170390	DCLK2	YGL158W		16.3474	25	0
ENSG00000083168	KAT6A	YOR244W	ESA1	8.63273	38.8764	0
ENSG00000165801	ARHGEF40	YAL041W	CDC24	6.38578	11.3583	0
ENSG00000109971	HSPA8	YPL106C	SSE1	23.9938	22.3665	0
ENSG00000109971	HSPA8	YBR169C		24.4582	22.7994	0
ENSG00000140623	SEPT12	YCR002C		38.5475	42.8571	0
ENSG00000132196	HSD17B7	YLR100W		21.1144	20.7493	0
ENSG00000160193	WDR4	YDR165W		20.1456	18.6937	0
ENSG00000185448	FAM47A	YIL159W		12.6422	7.27273	0
ENSG00000185448	FAM47A	YNL271C	BNI1	7.45891	3.02099	0
ENSG00000114503	NCBP2	YPL178W	CBC2	48.0769	36.0577	1
ENSG00000153827	TRIP12	YKL010C		19.2647	26.5003	0
ENSG00000139133	ALG10	YGR227W	DIE2	28.7526	25.9048	1
ENSG00000147403	RPL10	YLR075W	RPL10	64.486	62.4434	1
ENSG00000050030	NEXMIF	YPL167C	REV3	7.51979	7.57979	0
ENSG00000143772	ITPKB	YDR173C	ARG82	6.13108	16.338	0
ENSG00000146005	PSD2	YJR031C		12.9702	7.10227	0
ENSG00000146005	PSD2	YEL022W		12.4514	6.57985	0
ENSG00000146005	PSD2	YNL297C	MON2	18.5473	8.74083	0
ENSG00000166598	HSP90B1	YMR186W	HSC82	41.9676	47.8014	1
ENSG00000166598	HSP90B1	YPL240C	HSP82	41.8431	47.3907	1
ENSG00000117139	KDM5B	YJR119C	JHD2	13.7975	29.9451	0
ENSG00000254806	SYS1-DBNDD2	YJL004C		22.6804	10.8374	0
ENSG00000204070	SYS1	YJL004C		25	19.2118	0
ENSG00000173085	COQ2	YNR041C		33.2542	37.6344	0
ENSG00000143228	NUF2	YOL069W		16.5948	17.0732	0
ENSG00000107949	BCCIP	YDR361C		15.2174	17.3145	0
ENSG00000165637	VDAC2	YIL114C	POR2	19.7411	21.7082	0
ENSG00000165637	VDAC2	YNL055C	POR1	22.9773	25.0883	0
ENSG00000079156	OSBPL6	YPL145C	KES1	9.2805	20.5069	0
ENSG00000079156	OSBPL6	YOR237W	HES1	8.65485	19.1244	0
ENSG00000153832	FBXO36	YJL112W	MDV1	18.617	4.90196	0
ENSG00000153832	FBXO36	YKR036C		14.3617	4.19907	0
ENSG00000189132	FAM47B	YIL159W		13.9535	6.54545	0
ENSG00000189132	FAM47B	YNL271C	BNI1	6.82171	2.25294	0
ENSG00000258881	AC007040.2	YHR181W	SVP26	34.0102	29.386	1
ENSG00000144043	TEX261	YHR181W	SVP26	39.7959	34.2105	1
ENSG00000163053	SLC16A14	YOR306C		17.2549	16.8906	0
ENSG00000163053	SLC16A14	YOL119C		16.6667	16.9661	0
ENSG00000106355	LSM5	YER146W		41.7582	40.8602	1
ENSG00000141756	FKBP10	YDR519W	FPR2	8.24742	35.5556	0
ENSG00000141756	FKBP10	YML074C	FPR3	12.8866	18.2482	0
ENSG00000141756	FKBP10	YLR449W		11.512	17.0918	0
ENSG00000254536	AL360181.3	YMR097C		26.5487	24.5232	0
ENSG00000148824	MTG1	YMR097C		27.2455	24.7956	0
ENSG00000136807	CDK9	YPR161C	SGV1	5.10753	2.89193	0
ENSG00000182521	TBPL2	YER148W	SPT15	40	62.5	1
ENSG00000118816	CCNI	YPL256C		16.9761	11.7431	0
ENSG00000118816	CCNI	YMR199W		15.6499	10.8059	0
ENSG00000118816	CCNI	YGR108W	CLB1	14.3236	11.465	0
ENSG00000118816	CCNI	YPR119W		14.0584	10.7943	0
ENSG00000118816	CCNI	YPR120C		12.7321	11.0345	0
ENSG00000118816	CCNI	YGR109C		11.6711	11.5789	0
ENSG00000118816	CCNI	YDL155W		13.2626	11.7096	0
ENSG00000118816	CCNI	YLR210W		13.2626	10.8696	0
ENSG00000163655	GMPS	YMR217W		30.1587	39.8095	1
ENSG00000150961	SEC24D	YHR098C	SFB3	21.124	23.4661	0
ENSG00000146701	MDH2	YOL126C		42.8994	38.4615	1
ENSG00000100583	SAMD15	YPR133C	SPN1	0.890208	1.46341	0
ENSG00000173992	CCS	YMR038C	CCS1	24.8175	27.3092	0
ENSG00000085563	ABCB1	YPL270W		17.1094	28.3312	0
ENSG00000085563	ABCB1	YLR188W		14.8438	27.3381	0
ENSG00000101977	MCF2	YAL041W	CDC24	11.0889	12.9977	0
ENSG00000120341	SEC16B	YPL085W	SEC16	18.7736	9.06606	0
ENSG00000074582	BCS1L	YDR375C		49.4033	45.3947	1
ENSG00000151360	ALLC	YIR029W	DAL2	18.4143	20.9913	0
ENSG00000187555	USP7	YBR058C	UBP14	10.7078	15.1088	0
ENSG00000007202	KIAA0100	YLR454W		17.7629	15.1065	0
ENSG00000007202	KIAA0100	YPR117W		17.1365	15.3877	0
ENSG00000089818	NECAP1	YFL028C		16	15.2249	0
ENSG00000163918	RFC4	YJR068W		48.2094	49.5751	1
ENSG00000171960	PPIH	YDR155C	CPR1	50.2825	54.9383	0
ENSG00000171960	PPIH	YML078W	CPR3	48.0226	46.7033	0
ENSG00000184205	TSPYL2	YNL246W		7.21501	18.9394	0
ENSG00000074696	HACD3	YJL097W		14.6409	24.424	0
ENSG00000196792	STRN3	YMR029C		15.6838	23.9006	0
ENSG00000137955	RABGGTB	YPR176C		50.1511	51.0769	0
ENSG00000100592	DAAM1	YNL271C	BNI1	6.40074	3.53303	0
ENSG00000007216	SLC13A2	YJL198W		19.0328	13.8479	0
ENSG00000007216	SLC13A2	YCR037C		19.1888	13.3261	0
ENSG00000007216	SLC13A2	YNR013C		16.6927	11.9687	0
ENSG00000143942	CHAC2	YER163C		38.587	30.6034	1
ENSG00000101003	GINS1	YDR013W	PSF1	25.5102	24.0385	0
ENSG00000164951	PDP1	YOR090C	PTC5	12.0996	11.8881	0
ENSG00000111727	HCFC2	YER132C		16.2879	7.35881	0
ENSG00000111727	HCFC2	YGL197W		15.9091	8.47344	0
ENSG00000111727	HCFC2	YHR158C		16.5404	11.2543	0
ENSG00000111727	HCFC2	YGR238C		14.899	13.3787	0
ENSG00000120837	NFYB	YBL021C		33.3333	47.9167	0
ENSG00000197150	ABCB8	YPL270W		26.8027	25.4851	0
ENSG00000197150	ABCB8	YLR188W		25.1701	26.6187	0
ENSG00000134452	FBH1	YOL095C		9.23218	14.3059	0
ENSG00000134452	FBH1	YJL092W	SRS2	8.22669	7.6661	0
ENSG00000075391	RASAL2	YOL081W	IRA2	20.5469	8.54173	0
ENSG00000075391	RASAL2	YBR140C	IRA1	20.7031	8.5705	0
ENSG00000140795	MYLK3	YLR248W	RCK2	12.21	16.3934	0
ENSG00000140795	MYLK3	YGL158W		12.4542	19.9219	0
ENSG00000130021	PUDP	YKL033W-A		30.2789	32.2034	1
